"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"P12_10",-0.121037826933341,-0.0141550665558689,0.251151064313505,-0.057261874468774,0.26119783088026,0.0727697475521846,-0.0913874303197803,-0.0306471233458216,-0.15560089459056,-0.137983670748304,0.0216601457727308,-0.0190479350738494,-0.267127245809672,0.159917977504035,0.156752549189385
"P12_11",-0.113762088617356,0.0676400886778045,0.29441450307054,-0.0679628108297158,0.270973499935946,-0.0602942319873269,-0.169393331620157,0.0589935074878798,-0.108297106078207,-0.108235766366397,0.0335943077100655,0.00440836355925077,-0.229049511364053,0.0198111038063769,-0.0447008805260082
"P12_12",-0.0739754046625306,0.0815897279443671,0.333733439421364,-0.149526032324458,0.207674055892525,0.186942547511418,0.0883238791652685,0.0383370019682347,0.107515547834246,0.048794290216783,-0.0887072350827723,0.0864074355620972,0.0280623487105103,0.205753443189329,0.109980203577401
"P12_13",-0.15065859377648,0.15069380670556,0.178765572685049,0.0108588333119204,0.202258255570871,-0.0531791663766304,0.203199130556434,0.0270443641435981,0.103044596463591,0.0475725705058313,0.0501544091059458,-0.132138706490797,0.191994260592368,-0.0502813829471069,0.0229264732657796
"P12_14",-0.15048476671929,0.197435498191012,0.155831469595652,-0.0218134892317601,0.0723297002373374,0.0174897247273162,0.0566490081891618,0.125807523797637,-0.0860080558029013,0.0291244648079046,-0.0574267732795484,-0.0513921465982601,0.0818000097390863,-0.192299955337343,-0.220352448294679
"P12_15",-0.120840969246062,0.237726957542513,0.0285199081778693,0.0663013840519911,0.13876747777352,-0.019993358002894,0.133227857209114,-0.0783426434404534,-0.155967697405495,0.107802033597102,-0.109624289365142,0.0067679405229302,0.00162020404091068,-0.222106044311087,-0.157592141267575
"P13_dolores",-0.103354057420965,0.00113062744750321,-0.0553604838524372,0.139726186732764,-0.0139786679675153,0.171602157691253,0.176356479279564,0.150226370205365,-0.0882949082199027,-0.241215643065539,0.36219303081432,-0.0830660280523238,0.145966651480888,0.240741696523998,0.260934638065271
"P14A",-0.159007984190295,-0.0564161086643583,-0.00294005417430686,0.0441605692134658,-0.0312973648272901,0.0440182965057686,0.0521293972872694,0.228873578174757,-0.185010069142866,-0.142033551559376,0.079171151335968,0.266073399462702,-0.150334262748829,-0.106115723914861,-0.299960499569936
"P14B",-0.125583144380727,-0.0392491320472983,0.165279112893503,0.0242645097624503,-0.102909296815601,0.0611055683279135,-0.0185260913656758,0.288616230823816,-0.214912354438403,0.0106680858666774,0.17375131129294,0.322148164021171,0.0250937215831084,-0.0231605333479803,-0.0768201152571555
"P16A",-0.0416436706699974,0.0404838139621336,-0.119847152788674,-0.0137135068756297,-0.198854439501383,-0.209779191180227,0.251233843085051,0.265223457423035,-0.228236134411546,0.25355799589179,0.172159060044889,-0.132588444447596,-0.114065968287097,0.0464600665760082,0.0766571457265753
"P16B",-0.0546978998261062,0.0078767147565956,-0.136336835935001,-0.15252229275242,0.0962535782644363,0.150056018715228,-0.165084245060389,0.256441602906119,-0.253475176890432,0.234229419537992,-0.194706914170447,-0.335977648338527,-0.2082498685958,0.226054227055543,-0.181141795777639
"P18",-0.0191039277254986,0.0409529236777255,-0.00108982380620475,0.186758935974996,-0.167894119864297,0.0447926562144003,-0.199388913287225,-0.174431272367703,-0.384313227182234,0.106126729034301,0.161140346987633,0.0423366185029154,-0.131884908620099,-0.302082689847289,0.402136051237769
"P26",-0.0638174517813824,-0.0914253900637937,-0.34177992456915,-0.0203685120759355,0.0850389101412582,0.290920851542592,-0.145034602104818,-0.079679064863107,0.032279180198448,0.0604940723926716,0.0717244333580295,-0.0176292619907243,0.0739673335952392,0.00563370912732453,-0.199522804903705
"P27",-0.112421619689146,-0.202306518257887,-0.139086682981458,0.0651585640900062,0.252697694531126,-0.0953758072208396,-0.173527175343037,0.221154701849377,0.0825592732958177,-0.0380447850733557,-0.199386772518204,0.0726963571193234,0.0318961552367665,-0.0042933896508722,0.107178640959906
"P28",-0.0565919480550602,-0.0356718734929477,-0.258214306245348,0.0517690787752694,0.32657692763399,0.143297205656007,-0.0449167628167899,-0.190132809245911,-0.146011829399804,0.146330123609557,0.0957646971728189,-0.0722973161596965,0.2235154518419,-0.000996848442070437,-0.134793889460993
"P29",-0.0885495655327565,-0.135400455715753,-0.126810793843096,0.136071650295424,0.28048187114418,-0.236452286750539,-0.221839071735682,0.26955568740626,0.0185125647549247,0.0356886179250466,-0.0588963751604581,0.0100204648908762,0.125333135894723,-0.0881573335681078,0.253968156482839
