"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"P12_3",0.153413249249445,-0.231555426322139,0.000895009290412366,0.0307849598407161,0.0705982561778401,-0.273329841708047,-0.0132409464832628,-0.0858460580870987,0.0986938280346111,0.0322348066470039,-0.113791060092574,0.136121246588389,0.00750736138291864,-0.0565203068614164,-0.0283318690758776
"P12_4",0.147703620390536,-0.232965006246632,0.0484668990987197,0.0375448347445809,0.0901162601846576,-0.210667492040616,0.0275311373238892,-0.0924616672835137,0.082619979974921,0.10136232145492,-0.0728832082387056,0.0463633765035907,0.0157144759057351,0.127803478818343,-0.111655580551781
"P12_5",0.139098127467513,-0.215219737052195,0.038593571733573,0.0816541041201902,-0.0448332306438078,-0.129257075270612,-0.204821994004348,-0.102690313878328,-0.165134587150582,0.110760051826829,-0.170961667821089,-0.104864645733868,0.0153697820340646,0.215392333938754,-0.0608541339313667
"P12_6",0.117574703225195,-0.25569544387619,0.0443452824455622,-0.0462952475430398,0.0526957927077378,-0.206442220908628,-0.0218169349012959,0.0609019263951433,0.135896809778664,0.13604008314365,-0.0626601179390407,0.180410041209985,-0.109174552374306,0.0511416073826705,-0.0461154659055032
"P12_7",0.153815411575886,-0.198687576740858,0.0487862898811103,0.0770015965931859,-0.171889090164989,0.238599372771484,0.0307846036973521,0.11029748712516,0.00421657633045472,0.0679284033189306,0.0785929117748523,0.0436271868818028,0.000608642575874566,-0.0490761941182548,-0.120168920025769
"P12_8",0.112333900636722,-0.239965059605985,-0.000485982430354715,-0.0674200170059039,-0.201575146284605,0.189222377784477,-0.113861065272482,0.106848837145969,0.0855570951348778,-0.101758095366651,0.0873609606985498,0.00955669394887182,-0.199704719367627,-0.250219925301793,-0.105579498810299
"P12_9",0.109709877081334,-0.21893499494761,-0.0618224079321318,-0.0654191781507533,0.028198108915305,-0.27225151746378,-0.0860137082015732,-0.112386306062189,-0.0464827570434867,-0.00261181243593538,-0.011632162488721,-0.00200448683801805,0.08386911696145,-0.115216922609005,-0.081333603443284
"P12_10",0.123275514565776,-0.0934523493640383,0.0963730847353997,-0.343316884928697,0.239896505650368,0.106728976599668,0.307926050473914,-0.0165769310763089,-0.0352292797886978,-0.132391638802156,-0.069958617854781,-0.0157180452277337,-0.0133296228197685,0.0573406846028475,-0.0673769011001894
"P12_11",0.122763962951651,-0.0988023012475822,0.127582297432304,-0.317096844968669,0.218816180739766,0.139255676506688,0.317462704291477,-0.0527194339939801,-0.142091397824275,-0.150741146303903,-0.0332338401132403,0.0415077653115933,0.0207134335727892,0.112099132541123,-0.0662928725626777
"P12_12",0.120005076391562,-0.184331616205982,0.0891126062552384,-0.191705264021385,0.117687350075105,-0.0628977197483059,0.113787195817564,-0.309800972395943,0.0105563687353322,-0.129357758285327,-0.0520918109916691,-0.0734455008921983,-0.246193961503849,0.0382469577253808,0.0824683421812965
